Unique_Questionnaire_Number,Person_Number,Survey_Date,Province,Metro_Code,Geo_Type_Code,Stratum,Gender,Age,Marital_Status,Education_Level,Population_Group,Field_of_Study,Attendance_Status,Employment_Status,Labour_Force_Status,Unemployment_Status,Reason_for_Inactivity,Industry_Code,Occupation_Code,Previous_Industry_Code,Previous_Occupation_Code,Sector_Code,Informal_Employment_Status,Long_Term_Unemployment_Status,Underemployment_Status,"'Not in Education, Employment, or Training' Status",Graduate Status,Education Status,Age Group,Hours Worked,Weight
163100380000015501,3,2026-05-02,1,1,1,10102,2,21,5,13,4,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,5,48.0,1741.5864275
163100380000015502,1,2026-05-02,1,1,1,10102,1,56,3,10,4,inf,2,2.0,2.0,2.0,,,,5.0,9.0,,,1.0,,1.0,1,4,12,,1458.5392061
163100380000018201,1,2026-05-02,1,1,1,10102,2,76,4,24,4,9.0,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,3,6,16,,1350.0933129
163100380000020901,1,2026-05-02,1,1,1,10102,1,76,1,24,4,17.0,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,3,6,16,,1251.8494151
163100380000020901,2,2026-05-02,1,1,1,10102,2,69,1,26,4,9.0,2,4.0,6.0,3.0,4.0,,,,,,,,,1.0,4,6,14,,1251.8494151
163100380000023601,1,2026-05-02,1,1,1,10102,1,66,1,10,4,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,14,,1393.5161964
163100380000023601,2,2026-05-02,1,1,1,10102,2,63,1,10,4,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,13,,1393.5161964
163100380000029001,1,2026-05-02,1,1,1,10102,1,45,1,13,4,inf,2,2.0,2.0,1.0,,,,3.0,1.0,,,2.0,,1.0,2,5,10,,758.04511373
163100380000029001,2,2026-05-02,1,1,1,10102,2,57,1,13,4,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,2,5,12,,758.04511373
163100380000031701,1,2026-05-02,1,1,1,10102,1,41,1,13,4,inf,2,1.0,1.0,,,8.0,1.0,,,1.0,2.0,,2.0,2.0,2,5,9,45.0,2255.9756957
163100380000031701,2,2026-05-02,1,1,1,10102,2,66,3,26,4,9.0,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,4,6,14,,2255.9756957
163100380000031701,3,2026-05-02,1,1,1,10102,2,34,1,13,4,inf,2,1.0,1.0,,,8.0,4.0,,,1.0,1.0,,2.0,2.0,2,5,7,8.0,2255.9756957
163100380000034401,1,2026-05-02,1,1,1,10102,1,69,1,16,4,8.0,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,2,5,14,,2289.6955202
163100380000034401,2,2026-05-02,1,1,1,10102,2,57,1,13,4,inf,2,1.0,1.0,,,8.0,4.0,,,1.0,1.0,,2.0,2.0,2,5,12,40.0,2289.6955202
163100380000037101,2,2026-05-02,1,1,1,10102,2,44,1,13,4,inf,2,1.0,1.0,,,3.0,4.0,,,1.0,1.0,,2.0,2.0,2,5,9,40.0,838.49174476
163100380000037101,3,2026-05-02,1,1,1,10102,2,17,5,11,4,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,838.49174476
163100380000037101,5,2026-05-02,1,1,1,10102,1,48,1,23,4,8.0,2,1.0,1.0,,,3.0,3.0,,,1.0,1.0,,2.0,2.0,3,6,10,40.0,838.49174476
163101450000002001,5,2026-04-02,1,1,1,10104,1,48,1,10,1,inf,2,2.0,2.0,1.0,,,,7.0,8.0,,,1.0,,1.0,1,4,10,,2154.3205776
163101450000002001,6,2026-04-02,1,1,1,10104,2,44,1,10,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,9,,2154.3205776
163101450000002001,7,2026-04-02,1,1,1,10104,2,22,5,13,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,5,,2154.3205776
163101450000002003,1,2026-04-02,1,1,1,10104,2,25,5,13,1,inf,2,1.0,1.0,,,6.0,4.0,,,1.0,1.0,,2.0,2.0,2,5,6,56.0,1432.3353306
163101450000002004,4,2026-04-02,1,1,1,10104,2,36,5,23,1,4.0,2,1.0,1.0,,,9.0,9.0,,,1.0,1.0,,1.0,2.0,3,6,8,8.0,1781.1926577
163101450000002005,1,2026-04-02,1,1,1,10104,1,38,2,10,1,inf,2,1.0,1.0,,,6.0,5.0,,,2.0,2.0,,2.0,2.0,1,4,8,35.0,2505.3353424
163101450000002005,2,2026-04-02,1,1,1,10104,2,37,2,12,1,inf,2,2.0,2.0,2.0,,,,6.0,5.0,,,2.0,,1.0,2,5,8,,2505.3353424
163101450000004201,1,2026-04-02,1,1,1,10104,1,57,1,8,1,inf,2,1.0,1.0,,,7.0,8.0,,,2.0,2.0,,2.0,2.0,1,4,12,40.0,981.66361328
163101450000004201,2,2026-04-02,1,1,1,10104,2,49,1,11,1,inf,2,1.0,1.0,,,9.0,9.0,,,1.0,2.0,,2.0,2.0,1,4,10,32.0,981.66361328
163101450000004201,3,2026-04-02,1,1,1,10104,1,18,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,981.66361328
163101450000006401,1,2026-04-02,1,1,1,10104,2,30,5,13,1,inf,2,1.0,1.0,,,8.0,9.0,,,1.0,1.0,,2.0,2.0,2,5,7,55.0,1533.6397695
163101450000008601,2,2026-04-02,1,1,1,10104,1,56,1,9,1,inf,2,1.0,1.0,,,9.0,8.0,,,1.0,1.0,,2.0,2.0,1,4,12,40.0,1958.843887
163101450000008601,3,2026-04-02,1,1,1,10104,2,27,5,13,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,2,5,6,,1958.843887
163101900000001601,1,2026-06-02,1,1,1,10105,2,62,4,7,2,inf,2,4.0,6.0,3.0,4.0,,,,,,,,,1.0,1,3,13,,563.27930913
163101900000001601,2,2026-06-02,1,1,1,10105,1,64,5,31,2,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,5,7,13,,563.27930913
163101900000001601,4,2026-06-02,1,1,1,10105,2,20,5,13,2,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,563.27930913
163101900000003501,1,2026-06-02,1,1,1,10105,1,32,5,13,2,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,2.0,,2.0,2.0,2,5,7,40.0,832.10615922
163101900000005401,1,2026-06-02,1,1,1,10105,1,42,1,13,3,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,9,,1032.1259639
163101900000005401,2,2026-06-02,1,1,1,10105,2,47,1,7,3,inf,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,1,3,10,,1032.1259639
163101900000005401,3,2026-06-02,1,1,1,10105,1,19,5,13,3,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,2,5,4,,1032.1259639
163101900000005401,4,2026-06-02,1,1,1,10105,1,15,5,9,3,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1032.1259639
163101900000007301,1,2026-06-02,1,1,1,10105,2,54,2,11,2,inf,2,4.0,6.0,4.0,2.0,,,6.0,9.0,,,,,1.0,1,4,11,,1450.8240675
163101900000007301,2,2026-06-02,1,1,1,10105,1,53,2,13,2,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,11,,1450.8240675
163101900000007301,3,2026-06-02,1,1,1,10105,1,53,5,7,2,inf,2,2.0,2.0,1.0,,,,5.0,7.0,,,1.0,,1.0,1,3,11,,1450.8240675
163101900000007301,4,2026-06-02,1,1,1,10105,1,31,5,10,2,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,7,,1450.8240675
163101900000007301,5,2026-06-02,1,1,1,10105,2,27,5,10,2,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,1.0,,2.0,2.0,1,4,6,70.0,1450.8240675
163101900000009201,1,2026-06-02,1,1,1,10105,1,57,1,9,3,inf,2,1.0,1.0,,,1.0,6.0,,,2.0,2.0,,2.0,2.0,1,4,12,63.0,1043.4493474
163101900000009201,2,2026-06-02,1,1,1,10105,2,51,1,9,3,inf,2,2.0,2.0,1.0,,,,9.0,9.0,,,1.0,,1.0,1,4,11,,1043.4493474
163101900000009201,4,2026-06-02,1,1,1,10105,1,31,1,9,3,inf,2,1.0,1.0,,,1.0,6.0,,,2.0,2.0,,2.0,2.0,1,4,7,63.0,1043.4493474
163101900000009201,5,2026-06-02,1,1,1,10105,1,19,5,11,3,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1043.4493474
163101900000009201,6,2026-06-02,1,1,1,10105,2,35,1,11,3,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,8,,1043.4493474
163101900000011101,1,2026-06-02,1,1,1,10105,1,61,1,8,2,inf,2,4.0,6.0,4.0,4.0,,,2.0,9.0,,,,,1.0,1,4,13,,1253.2407301
163101900000011101,2,2026-06-02,1,1,1,10105,2,51,1,12,2,inf,2,4.0,6.0,4.0,4.0,,,9.0,2.0,,,,,1.0,2,5,11,,1253.2407301
163101900000011101,3,2026-06-02,1,1,1,10105,2,27,5,11,2,inf,2,1.0,1.0,,,3.0,9.0,,,1.0,1.0,,2.0,2.0,1,4,6,40.0,1253.2407301
163101900000013001,1,2026-06-02,1,1,1,10105,1,52,5,7,1,inf,2,1.0,1.0,,,10.0,9.0,,,3.0,2.0,,1.0,2.0,1,3,11,20.0,1021.5258441
163102030000001701,1,2026-05-02,1,1,1,10104,2,44,1,10,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,9,,760.42220025
163102030000006101,1,2026-05-02,1,1,1,10104,1,42,5,11,1,inf,2,2.0,2.0,1.0,,,,5.0,7.0,,,2.0,,1.0,1,4,9,,1312.449019
163102030000010501,1,2026-05-02,1,1,1,10104,1,45,2,7,1,inf,2,1.0,1.0,,,1.0,9.0,,,1.0,1.0,,2.0,2.0,1,3,10,30.0,1440.8296398
163102030000010501,2,2026-05-02,1,1,1,10104,2,37,2,11,1,inf,2,1.0,1.0,,,6.0,9.0,,,1.0,1.0,,2.0,2.0,1,4,8,50.0,1440.8296398
163102030000010501,3,2026-05-02,1,1,1,10104,2,29,5,11,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,6,,1440.8296398
163102030000010501,4,2026-05-02,1,1,1,10104,1,20,5,13,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,5,,1440.8296398
163102030000010501,5,2026-05-02,1,1,1,10104,2,16,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1440.8296398
163102030000014901,2,2026-05-02,1,1,1,10104,2,22,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,876.28534198
163102030000014901,3,2026-05-02,1,1,1,10104,2,20,5,13,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,5,,876.28534198
163102030000014903,1,2026-05-02,1,1,1,10104,1,20,5,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,5,,776.44531329
163102030000028101,1,2026-05-02,1,1,1,10104,2,46,5,11,1,inf,2,1.0,1.0,,,8.0,5.0,,,1.0,1.0,,2.0,2.0,1,4,10,50.0,169.75417245
163102030000028101,3,2026-05-02,1,1,1,10104,1,19,5,13,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,4,,169.75417245
163102030000028101,7,2026-05-02,1,1,1,10104,1,19,5,11,1,inf,2,4.0,6.0,3.0,1.0,,,,,,,,,1.0,1,4,4,,169.75417245
163102030000028101,8,2026-05-02,1,1,1,10104,2,18,5,12,1,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,2,5,4,,169.75417245
163102560000003202,1,2026-04-02,1,1,1,10110,1,42,1,7,1,inf,2,1.0,1.0,,,3.0,8.0,,,1.0,1.0,,2.0,2.0,1,3,9,40.0,1350.7686818
163102560000003202,2,2026-04-02,1,1,1,10110,2,38,1,11,1,inf,2,1.0,1.0,,,6.0,9.0,,,1.0,1.0,,1.0,2.0,1,4,8,22.0,1350.7686818
163102560000003203,1,2026-04-02,1,1,1,10110,1,55,1,9,1,inf,2,1.0,1.0,,,10.0,9.0,,,3.0,2.0,,2.0,2.0,1,4,12,8.0,845.11121992
163102560000003204,1,2026-04-02,1,1,1,10110,1,28,5,10,1,inf,2,2.0,2.0,1.0,,,,1.0,9.0,,,1.0,,1.0,1,4,6,,833.08179209
163102560000006701,1,2026-04-02,1,1,1,10110,1,52,3,31,2,inf,2,1.0,1.0,,,5.0,7.0,,,1.0,1.0,,2.0,2.0,5,7,11,50.0,853.59337305
163102560000006701,2,2026-04-02,1,1,1,10110,2,32,5,9,2,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,7,,853.59337305
163102560000010201,1,2026-04-02,1,1,1,10110,2,53,4,11,1,inf,2,1.0,1.0,,,3.0,9.0,,,1.0,1.0,,2.0,2.0,1,4,11,40.0,833.89930247
163102560000010201,2,2026-04-02,1,1,1,10110,1,32,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,7,,833.89930247
163102560000010201,4,2026-04-02,1,1,1,10110,1,16,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,833.89930247
163102560000013701,1,2026-04-02,1,1,1,10110,1,36,5,10,2,inf,2,1.0,1.0,,,5.0,7.0,,,2.0,2.0,,2.0,2.0,1,4,8,40.0,700.37202058
163102560000013701,2,2026-04-02,1,1,1,10110,2,29,5,13,2,inf,2,2.0,2.0,2.0,,,,8.0,3.0,,,1.0,,1.0,2,5,6,,700.37202058
163102560000017201,1,2026-04-02,1,1,1,10110,2,40,1,13,1,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,1.0,,2.0,2.0,2,5,9,35.0,958.31026181
163102560000017201,2,2026-04-02,1,1,1,10110,2,17,5,13,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,2,5,4,,958.31026181
163102560000017201,3,2026-04-02,1,1,1,10110,2,26,5,13,1,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,2.0,,2.0,2.0,2,5,6,40.0,958.31026181
163102560000017202,1,2026-04-02,1,1,1,10110,2,34,5,11,1,inf,2,1.0,1.0,,,3.0,8.0,,,1.0,1.0,,2.0,2.0,1,4,7,40.0,805.160879
163102560000017203,2,2026-04-02,1,1,1,10110,2,35,5,10,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,8,,935.12614531
163102560000020701,1,2026-04-02,1,1,1,10110,2,46,5,11,1,inf,2,1.0,1.0,,,3.0,9.0,,,1.0,1.0,,1.0,2.0,1,4,10,18.0,567.35456519
163102560000020701,2,2026-04-02,1,1,1,10110,1,21,5,9,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,5,,567.35456519
163102560000020701,3,2026-04-02,1,1,1,10110,2,21,5,10,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,5,,567.35456519
164100020000004401,1,2026-04-02,1,1,1,10101,1,52,1,6,1,inf,2,1.0,1.0,,,3.0,3.0,,,2.0,2.0,,2.0,2.0,1,2,11,45.0,1313.3903709
164100020000011601,1,2026-04-02,1,1,1,10101,2,61,5,4,2,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,2.0,,2.0,2.0,1,2,13,40.0,931.40633064
164100020000011601,2,2026-04-02,1,1,1,10101,1,76,3,98,2,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,931.40633064
164100020000014001,1,2026-04-02,1,1,1,10101,2,77,3,31,2,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,5,7,16,,1120.6406883
164100020000014001,2,2026-04-02,1,1,1,10101,1,40,5,31,2,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,5,7,9,,1120.6406883
164100020000016401,1,2026-04-02,1,1,1,10101,2,47,5,7,2,inf,2,1.0,1.0,,,6.0,3.0,,,1.0,1.0,,2.0,2.0,1,3,10,40.0,825.02141983
164100020000016401,3,2026-04-02,1,1,1,10101,1,17,5,8,2,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,4,,825.02141983
164100020000018801,1,2026-04-02,1,1,1,10101,1,64,4,13,2,inf,2,2.0,2.0,2.0,,,,9.0,4.0,,,1.0,,1.0,2,5,13,,1012.5077477
164100020000021201,1,2026-04-02,1,1,1,10101,2,67,3,9,2,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,14,,703.01277059
164100020000023601,1,2026-04-02,1,1,1,10101,1,62,1,10,2,inf,2,1.0,1.0,,,8.0,8.0,,,2.0,2.0,,1.0,2.0,1,4,13,16.0,1492.9556636
164100020000023601,2,2026-04-02,1,1,1,10101,2,53,1,9,2,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,4,11,,1492.9556636
164100020000023601,3,2026-04-02,1,1,1,10101,2,24,5,98,2,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,1,5,,1492.9556636
164100020000023601,4,2026-04-02,1,1,1,10101,2,16,5,9,2,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1492.9556636
164100090000002801,1,2026-06-02,1,1,1,10103,1,45,5,8,2,inf,2,1.0,1.0,,,1.0,9.0,,,2.0,2.0,,2.0,2.0,1,4,10,55.0,1459.4789228
164100090000002802,1,2026-06-02,1,1,1,10103,1,38,1,12,1,inf,2,1.0,1.0,,,6.0,5.0,,,2.0,2.0,,2.0,2.0,2,5,8,68.0,1423.3037059
164100090000005801,1,2026-06-02,1,1,1,10103,1,57,1,5,2,inf,2,1.0,1.0,,,1.0,8.0,,,1.0,1.0,,2.0,2.0,1,2,12,45.0,1684.8452879
164100090000005801,2,2026-06-02,1,1,1,10103,2,57,1,5,2,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,2,12,,1684.8452879
164100090000005801,3,2026-06-02,1,1,1,10103,1,39,5,7,2,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,2.0,,2.0,2.0,1,3,8,45.0,1684.8452879
164100090000005801,4,2026-06-02,1,1,1,10103,2,21,5,7,2,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,3,5,,1684.8452879
164100090000008801,1,2026-06-02,1,1,1,10103,2,45,4,12,2,inf,2,1.0,1.0,,,8.0,9.0,,,1.0,1.0,,2.0,2.0,2,5,10,45.0,1194.1797462
164100090000011801,1,2026-06-02,1,1,1,10103,2,56,2,10,2,inf,2,1.0,1.0,,,9.0,9.0,,,1.0,2.0,,2.0,2.0,1,4,12,8.0,1276.830753
164100090000011801,2,2026-06-02,1,1,1,10103,1,57,2,10,2,inf,2,1.0,1.0,,,5.0,7.0,,,2.0,2.0,,1.0,2.0,1,4,12,24.0,1276.830753
164100090000014801,1,2026-06-02,1,1,1,10103,1,38,5,11,2,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,2.0,,2.0,2.0,1,4,8,40.0,1058.721674
164100090000014801,2,2026-06-02,1,1,1,10103,1,17,5,10,2,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1058.721674
164100090000017801,1,2026-06-02,1,1,1,10103,1,66,1,10,2,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,14,,1677.4138134
164100090000017801,2,2026-06-02,1,1,1,10103,2,62,1,10,2,inf,2,4.0,6.0,3.0,4.0,,,,,,,,,1.0,1,4,13,,1677.4138134
164100090000017801,3,2026-06-02,1,1,1,10103,1,35,5,12,2,inf,2,1.0,1.0,,,8.0,3.0,,,1.0,1.0,,2.0,2.0,2,5,8,40.0,1677.4138134
164100090000020801,1,2026-06-02,1,1,1,10103,1,42,1,10,2,inf,2,1.0,1.0,,,5.0,7.0,,,2.0,2.0,,2.0,2.0,1,4,9,72.0,1280.6621385
164100090000020801,2,2026-06-02,1,1,1,10103,2,46,1,12,2,inf,2,1.0,1.0,,,6.0,4.0,,,1.0,1.0,,2.0,2.0,2,5,10,45.0,1280.6621385
164100090000020801,3,2026-06-02,1,1,1,10103,2,20,5,12,2,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,1280.6621385
164100090000020801,4,2026-06-02,1,1,1,10103,2,17,5,11,2,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1280.6621385
164100090000023801,1,2026-06-02,1,1,1,10103,2,59,4,2,2,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,1.0,,2.0,2.0,1,2,12,18.0,714.31894753
164100090000023801,2,2026-06-02,1,1,1,10103,1,19,5,8,2,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,4,4,,714.31894753
164100090000023801,3,2026-06-02,1,1,1,10103,2,31,5,8,2,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,7,,714.31894753
164100090000026801,1,2026-06-02,1,1,1,10103,2,64,1,31,2,inf,2,4.0,6.0,3.0,4.0,,,,,,,,,1.0,5,7,13,,1078.1466117
164100090000026801,2,2026-06-02,1,1,1,10103,1,38,5,31,2,inf,2,1.0,1.0,,,1.0,9.0,,,2.0,2.0,,2.0,2.0,5,7,8,45.0,1078.1466117
164100090000026802,1,2026-06-02,1,1,1,10103,2,44,1,31,2,inf,2,1.0,1.0,,,1.0,9.0,,,2.0,2.0,,2.0,2.0,5,7,9,45.0,1120.7841177
164100090000026802,2,2026-06-02,1,1,1,10103,1,44,1,31,2,inf,2,1.0,1.0,,,5.0,9.0,,,2.0,2.0,,2.0,2.0,5,7,9,40.0,1120.7841177
164100090000026802,3,2026-06-02,1,1,1,10103,2,21,5,9,2,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,5,,1120.7841177
164100090000026802,4,2026-06-02,1,1,1,10103,2,15,5,9,2,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1120.7841177
164100090000026802,9,2026-06-02,1,1,1,10103,1,25,5,12,2,inf,2,1.0,1.0,,,3.0,9.0,,,2.0,2.0,,2.0,2.0,2,5,6,40.0,1120.7841177
164100090000029801,1,2026-06-02,1,1,1,10103,1,60,1,4,2,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,13,,1670.7618933
164100090000029801,2,2026-06-02,1,1,1,10103,2,61,1,7,2,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,2.0,,2.0,2.0,1,3,13,15.0,1670.7618933
164100090000029801,3,2026-06-02,1,1,1,10103,1,43,5,10,2,inf,2,1.0,1.0,,,5.0,7.0,,,2.0,2.0,,2.0,2.0,1,4,9,40.0,1670.7618933
164100090000029801,4,2026-06-02,1,1,1,10103,1,23,5,7,2,inf,2,1.0,1.0,,,1.0,9.0,,,2.0,2.0,,2.0,2.0,1,3,5,45.0,1670.7618933
164100090000029801,5,2026-06-02,1,1,1,10103,1,21,5,11,2,inf,2,1.0,1.0,,,5.0,7.0,,,2.0,2.0,,2.0,2.0,1,4,5,40.0,1670.7618933
164100470000002101,1,2026-04-02,1,1,1,10103,1,49,1,13,2,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,10,48.0,960.81098537
164100470000002101,2,2026-04-02,1,1,1,10103,2,44,1,9,2,inf,2,4.0,6.0,4.0,2.0,,,9.0,5.0,,,,,1.0,1,4,9,,960.81098537
164100470000002101,3,2026-04-02,1,1,1,10103,2,17,5,11,2,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,960.81098537
164100470000004701,1,2026-04-02,1,1,1,10103,1,32,5,98,1,inf,2,1.0,1.0,,,5.0,7.0,,,2.0,2.0,,2.0,2.0,1,1,7,40.0,868.76987757
164100470000007301,1,2026-04-02,1,1,1,10103,2,64,4,9,2,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,13,,900.26316597
164100470000007301,2,2026-04-02,1,1,1,10103,1,66,5,6,2,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,14,,900.26316597
164100470000009901,1,2026-04-02,1,1,1,10103,1,38,1,11,2,inf,2,1.0,1.0,,,3.0,7.0,,,1.0,1.0,,2.0,2.0,1,4,8,40.0,1175.9461055
164100470000009901,2,2026-04-02,1,1,1,10103,2,49,1,9,2,inf,2,1.0,1.0,,,10.0,10.0,,,3.0,2.0,,1.0,2.0,1,4,10,14.0,1175.9461055
164100470000009901,3,2026-04-02,1,1,1,10103,2,22,5,13,1,inf,2,2.0,2.0,1.0,,,,9.0,5.0,,,2.0,,1.0,2,5,5,,1175.9461055
164100470000012501,1,2026-04-02,1,1,1,10103,2,40,5,9,2,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,4,9,,50.0
164100470000012501,2,2026-04-02,1,1,1,10103,2,23,5,9,2,inf,2,2.0,2.0,1.0,,,,1.0,9.0,,,2.0,,1.0,1,4,5,,50.0
164100470000012501,3,2026-04-02,1,1,1,10103,2,21,5,12,2,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,1.0,,2.0,2.0,2,5,5,105.0,50.0
164100470000012501,4,2026-04-02,1,1,1,10103,1,20,5,12,2,inf,2,2.0,2.0,1.0,,,,5.0,7.0,,,2.0,,1.0,2,5,5,,50.0
164100470000012501,5,2026-04-02,1,1,1,10103,1,17,5,12,2,inf,2,3.0,3.0,4.0,5.0,,,1.0,9.0,,,,,1.0,2,5,4,,50.0
164100470000012501,6,2026-04-02,1,1,1,10103,2,15,5,8,2,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,50.0
164100470000012501,7,2026-04-02,1,1,1,10103,1,16,5,6,2,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,2,4,,50.0
164100470000012502,1,2026-04-02,1,1,1,10103,1,26,5,7,3,inf,2,1.0,1.0,,,8.0,9.0,,,2.0,2.0,,2.0,2.0,1,3,6,112.0,1380.3042179
164100470000012502,2,2026-04-02,1,1,1,10103,1,21,5,11,3,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,2.0,,2.0,2.0,1,4,5,112.0,1380.3042179
164100470000015102,1,2026-04-02,1,1,1,10103,1,27,5,10,1,inf,2,1.0,1.0,,,1.0,8.0,,,2.0,2.0,,2.0,2.0,1,4,6,40.0,730.45605095
164100470000015102,2,2026-04-02,1,1,1,10103,2,19,5,13,2,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,2,5,4,,730.45605095
164100470000017702,1,2026-04-02,1,1,1,10103,1,27,1,11,1,inf,2,1.0,1.0,,,10.0,9.0,,,3.0,2.0,,2.0,2.0,1,4,6,40.0,1063.7924881
164100470000017702,2,2026-04-02,1,1,1,10103,2,28,1,11,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,1.0,,2.0,2.0,1,4,6,25.0,1063.7924881
164100470000022901,1,2026-04-02,1,1,1,10103,2,44,1,11,2,inf,2,2.0,2.0,1.0,,,,9.0,9.0,,,1.0,,1.0,1,4,9,,754.90397342
164100470000022901,2,2026-04-02,1,1,1,10103,1,22,5,10,2,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,2.0,,1.0,2.0,1,4,5,25.0,754.90397342
164100600000011901,1,2026-05-02,1,1,3,10301,1,63,1,7,2,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,3,13,,1069.947198
164100600000011901,2,2026-05-02,1,1,3,10301,2,69,1,4,2,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,14,,1069.947198
